0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
-0.07842184,0.07115648,-0.059183564,0.07790454,-0.048804507,0.04159756,-0.03792313,-0.08833172,-0.062024817,0.064322,-0.06476487,-0.021061072,-0.048250582,0.009393295,-0.02425265,0.040246695,0.08625865,-0.036550514,-0.013572328,-0.0035840208,-0.053569485,-0.078743234,0.033422317,0.015406815,-0.029379401,-0.020957371,-0.0468724,-0.079187445,-0.05983434,-0.04872845,0.0036033653,0.07600762,-0.051294684,0.052963596,-0.013705029,0.01542531,-0.0009593405,0.052570693,-0.032513626,0.0044461847,-0.002370949,0.05106307,0.10544527,0.06671833,-0.058470912,-0.10711645,-0.031552978,-0.031379662,0.036091253,0.010954886,0.021151014,0.07769321,-0.037603218,0.0011815783,0.084880866,-0.06943827,0.09100673,-0.06287478,0.08199476,0.017652284,0.022011107,0.028736757,0.023451203,0.025669394,-0.062396266,0.045714557,0.028535066,-0.008607418,0.04800199,-0.0075508654,-0.034941807,-0.124018446,-0.05004494,0.050407156,-0.027942332,0.05420251,-0.057122413,-0.014523132,-0.07656884,0.09049902,-0.05451137,0.06887429,0.046413813,0.062073458,-0.0030385852,-0.028197074,0.072487995,0.06776953,-0.115750775,-0.06107181,0.03179598,-0.048509564,-0.07298832,-0.030703286,-0.06630895,-0.05349043,-0.05962006,0.025346573,0.031152017,-0.030480102
-0.08784333,0.08926155,-0.038501598,0.08856736,-0.048499003,0.035050876,-0.011173535,-0.07906774,-0.044715613,0.059390202,-0.087518424,-0.025760056,-0.05192008,0.008046545,-0.005962055,0.062100973,0.09693229,-0.02919326,-0.03422498,0.0012562592,-0.049188647,-0.07960577,0.023878023,0.02174959,-0.022408426,-0.0065448233,-0.034165554,-0.08062585,-0.0744538,-0.047074113,-0.0036025178,0.07688704,-0.057535708,0.05673479,-0.0056277663,0.02802815,-0.006272018,0.039420445,-0.025538782,0.015830949,-0.009604013,0.059138782,0.11943343,0.05555118,-0.07950769,-0.0928084,-0.040164758,-0.017114649,0.038877282,0.012251451,0.010766206,0.06966368,-0.03315902,0.0065067094,0.08102611,-0.05248344,0.08807335,-0.056818724,0.052176706,0.035495173,0.026486201,0.020968122,0.036772467,0.011543594,-0.045570094,0.060449667,0.028652398,-0.010666763,0.06835949,0.0046727285,-0.023179417,-0.10630208,-0.044650972,0.054833457,-0.044140603,0.06295878,-0.053439222,-0.0265249,-0.09315486,0.07710463,-0.07042992,0.068711914,0.06882118,0.07733011,-0.012358245,-0.033327002,0.076512374,0.058633637,-0.10874181,-0.049623027,0.030874785,-0.05237607,-0.072512336,-0.012257438,-0.047092494,-0.06327593,-0.07298359,0.018310854,0.026403282,-0.043835197
-0.06573613,0.07165982,-0.06319594,0.07647979,-0.043585528,0.046175845,-0.0367632,-0.091974795,-0.060120143,0.06866449,-0.07839703,-0.029837646,-0.04740893,0.019037535,-0.02210924,0.049660534,0.09864573,-0.04572702,-0.027580133,0.0013353629,-0.046268333,-0.07748258,0.032805134,0.012089388,-0.042278066,-0.010903262,-0.036109593,-0.07391426,-0.06176723,-0.05474201,0.021646854,0.09646398,-0.043593854,0.05025822,-0.015017344,0.020448811,0.008875404,0.03502912,-0.043577828,0.008930429,-0.007432718,0.06620386,0.10218345,0.0696311,-0.09589732,-0.08525602,-0.027936742,-0.02374412,0.03946833,0.017829373,0.022627313,0.058638163,-0.030028282,-0.0021972284,0.088846885,-0.064299226,0.08398873,-0.056833215,0.0744044,0.021750428,0.03591952,0.024173293,0.037811786,0.03783362,-0.042173665,0.049056865,0.021994472,-0.0069688624,0.03462387,0.010052126,-0.04804016,-0.12526315,-0.06064707,0.044930533,-0.023896072,0.048844423,-0.050914805,-0.03035228,-0.08929859,0.066069685,-0.038992867,0.076073244,0.03988293,0.059854724,-0.01508765,-0.027249174,0.06884887,0.063232526,-0.1155289,-0.05108782,0.021218129,-0.04140972,-0.05684171,-0.024993014,-0.076265596,-0.054658867,-0.057960466,0.012552085,0.02400775,-0.036043935
-0.08001054,0.07121207,-0.05500507,0.07867617,-0.039975505,0.022282427,-0.026093718,-0.085260764,-0.06962557,0.070552774,-0.06255552,-0.015647968,-0.0431125,0.01833443,-0.044719346,0.066013455,0.056352094,-0.044089004,-0.026134383,-0.0015885197,-0.059189674,-0.06772332,0.026223248,0.010340838,-0.05755858,-0.019979298,-0.048067138,-0.077977076,-0.06835433,-0.02800386,0.003229564,0.07859557,-0.045981057,0.03532422,-0.014255035,0.01926207,-0.0013323277,0.05512601,-0.06225162,-0.001605891,-0.001410245,0.056585364,0.09488715,0.08398022,-0.08379225,-0.09487607,-0.020793289,-0.032334287,0.02977136,0.005302335,0.026695479,0.08374247,-0.010383816,0.002151642,0.07532165,-0.07303178,0.08381623,-0.060988568,0.07236426,0.017191567,0.036970038,0.03635989,0.027096849,0.046143007,-0.049810514,0.055878557,0.020423736,-0.0041784868,0.04487687,0.016032532,-0.027222103,-0.117225096,-0.028662913,0.052751318,-0.025816748,0.058688063,-0.065972984,-0.029338248,-0.098736525,0.07465281,-0.063168675,0.085727215,0.05319549,0.060827777,-0.009267145,-0.012757516,0.060060278,0.05991426,-0.10297236,-0.03832633,0.030243348,-0.05292794,-0.048195705,-0.03329163,-0.06525859,-0.031551067,-0.05502709,0.026846927,0.03199263,-0.023334188
-0.079453245,0.07593128,-0.060532395,0.07366113,-0.044639185,0.038173668,-0.029478846,-0.09432337,-0.04480906,0.06978299,-0.060825158,-0.032487363,-0.053106673,0.019670347,-0.041764926,0.068367496,0.105149776,-0.05150293,-0.034782276,-0.006277728,-0.060972415,-0.062659405,0.027938388,0.0103638675,-0.050637774,-0.011710441,-0.035833117,-0.08664846,-0.051709093,-0.05654122,0.005354558,0.07852785,-0.0399524,0.053761747,-0.014688709,0.034142215,0.002711106,0.033321884,-0.05953537,-0.0013154775,-0.004019893,0.046461765,0.10613924,0.07083221,-0.08755778,-0.093304224,-0.0284459,-0.023731818,0.048062824,0.013840968,0.017633472,0.07200805,-0.038775872,-0.009979377,0.09363884,-0.07226818,0.095879585,-0.06999011,0.08806927,0.01549748,0.04944409,0.03798933,0.03981682,0.047514163,-0.050401654,0.038392015,0.03166131,-0.009504553,0.037695125,0.018696025,-0.049142394,-0.11506106,-0.0549279,0.045663543,-0.035306606,0.049480975,-0.06122096,-0.03374868,-0.087925725,0.08526158,-0.05878029,0.075528026,0.05892956,0.05952679,-0.015675724,-0.014586236,0.06449019,0.05837634,-0.10590009,-0.055500265,0.032680914,-0.040061846,-0.05498595,-0.040691234,-0.07449815,-0.060214717,-0.05199055,0.021552868,0.023063952,-0.033443518
-0.081385136,0.078045696,-0.031771094,0.08674028,-0.05114555,0.041628327,-0.023622584,-0.07447599,-0.043165367,0.058178633,-0.08060405,-0.019333731,-0.043241605,0.03097076,-0.0279954,0.067187004,0.08536535,-0.039068025,-0.027228951,-0.007022104,-0.057741098,-0.06925945,0.027050177,0.019300178,-0.044761438,-0.0128917685,-0.051986568,-0.08749141,-0.06470033,-0.042278305,-0.004588604,0.06897665,-0.043428116,0.053159703,-0.021995923,0.029870324,-0.001565963,0.04922951,-0.04124358,0.012736778,0.0012789469,0.06297316,0.10648973,0.07039658,-0.07826276,-0.0896985,-0.02579552,-0.041154444,0.032895498,0.016685262,0.014290478,0.07005095,-0.029878868,0.015691105,0.077061184,-0.059098247,0.08137219,-0.067017935,0.06573576,0.02633666,0.043121926,0.037106857,0.038641706,0.029023355,-0.048570942,0.057895068,0.028032819,-0.00807428,0.061595563,0.0047914647,-0.03698901,-0.11855538,-0.064401105,0.047643505,-0.038079448,0.049714986,-0.05362161,-0.033267044,-0.09198962,0.0719057,-0.059221063,0.0729491,0.069058284,0.062152322,-0.011782325,-0.028025668,0.07233725,0.04627837,-0.110312104,-0.04998452,0.03199935,-0.033249255,-0.06218212,-0.02615789,-0.061752472,-0.052598312,-0.06679219,0.030810915,0.01458204,-0.04284824
-0.06723869,0.07620957,-0.045434956,0.07641559,-0.05414899,0.020119883,-0.0243079,-0.067209594,-0.050382435,0.064729996,-0.07122276,-0.005422704,-0.041547544,0.024951419,-0.047228865,0.06652685,0.07432853,-0.04979322,-0.040132213,-0.027811095,-0.057157695,-0.06253371,0.016581988,0.010477822,-0.06365342,-0.021629637,-0.04710539,-0.057603315,-0.0767086,-0.024791198,0.01187938,0.06561637,-0.05483146,0.047210325,-0.02831533,0.014657028,0.0076461956,0.054389507,-0.042778328,-0.005881027,0.010456894,0.05573541,0.094002075,0.08350774,-0.073506385,-0.074741855,-0.031878084,-0.039113425,0.031717815,0.02410325,0.019389939,0.074623235,-0.028791592,0.012681693,0.0843915,-0.06795319,0.09647365,-0.05663771,0.064419284,0.02606564,0.03582599,0.047137678,0.02134983,0.04179716,-0.059717428,0.05313056,0.041246116,-0.019963557,0.053427815,0.012251098,-0.017415617,-0.10378125,-0.028516043,0.037585177,-0.047225237,0.057052054,-0.05074597,-0.015701717,-0.094845936,0.070478894,-0.052681793,0.07884371,0.061808903,0.05682802,-0.0013226597,-0.0026993703,0.055315055,0.071479194,-0.09443137,-0.03059025,0.03282097,-0.04087366,-0.05195943,-0.02622786,-0.066684954,-0.043852493,-0.047897615,0.036802858,0.03026527,-0.039371535
-0.06588063,0.07421745,-0.059706114,0.08275503,-0.05807056,0.04079216,-0.0216711,-0.08003124,-0.0680985,0.061117947,-0.07391877,-0.02378307,-0.049585097,0.0020981263,-0.019130506,0.043911096,0.0967614,-0.036129646,-0.025093034,0.017317422,-0.048901156,-0.07941905,0.030739952,0.018320853,-0.039202802,-0.006544129,-0.03009614,-0.07969724,-0.055110727,-0.057292685,0.008909995,0.08434559,-0.054950032,0.04657658,-0.009303269,0.030855116,-0.002367489,0.031867657,-0.039346762,-0.0070322054,-0.007989308,0.059545025,0.111185685,0.06706266,-0.085948125,-0.09231175,-0.031598605,-0.01763073,0.04027429,0.0105681475,0.02660289,0.062030554,-0.030806033,-0.0073636267,0.08387967,-0.065369375,0.09202231,-0.06778372,0.06696063,0.004910603,0.039790697,0.022977738,0.042506233,0.03513202,-0.0453055,0.04330244,0.025572227,-0.013385531,0.036253624,0.009153787,-0.02659241,-0.11585805,-0.053757288,0.040273353,-0.020056363,0.058558818,-0.057310235,-0.022598967,-0.08228933,0.07284564,-0.061324812,0.07780543,0.052366797,0.05936183,-0.008254421,-0.034804795,0.06274814,0.07700583,-0.09979358,-0.028916942,0.031680465,-0.04875544,-0.05410456,-0.04499387,-0.07446197,-0.05279142,-0.059797123,0.029630456,0.02853039,-0.035631966
-0.08754046,0.07156994,-0.06262588,0.06731937,-0.04495949,0.034824114,-0.033177186,-0.095034756,-0.065490454,0.063162096,-0.061163545,-0.023608884,-0.044020828,0.006229019,-0.03993665,0.058086887,0.089019805,-0.05297648,-0.03291226,-0.0008794712,-0.057306442,-0.064169526,0.030723758,0.0035845526,-0.045562617,-0.011325005,-0.0409909,-0.093855575,-0.054422706,-0.055359647,-0.003360115,0.087053485,-0.04580991,0.044202045,-0.012322372,0.02976169,-0.005061362,0.043027867,-0.05817075,0.0020028534,-0.008980765,0.05352246,0.10580994,0.07184874,-0.07840647,-0.0902487,-0.025937267,-0.014869457,0.044187598,0.010357835,0.01707184,0.07581399,-0.030111179,-0.008083263,0.08006738,-0.07012666,0.084307395,-0.060542434,0.0873508,0.00939982,0.035132334,0.025825627,0.035374712,0.04855983,-0.047084097,0.047589466,0.015461236,-0.0002463602,0.035312302,0.02096787,-0.04138057,-0.12174572,-0.0346948,0.05296135,-0.027350172,0.050494224,-0.06541916,-0.032498207,-0.09281047,0.088539004,-0.052539945,0.08427473,0.04422348,0.061648957,-0.011871009,-0.007821099,0.06329868,0.06645896,-0.09799746,-0.049850587,0.030288585,-0.049712244,-0.04831953,-0.037245855,-0.066087335,-0.050004937,-0.06445412,0.014871861,0.030297533,-0.014990554
-0.08283455,0.05989744,-0.06215964,0.06157835,-0.04038584,0.047848254,-0.036816377,-0.10202406,-0.050977096,0.069713645,-0.072312266,-0.038101792,-0.040651903,0.012910588,-0.016544081,0.04645904,0.10065349,-0.038647123,-0.048036836,-0.0017055133,-0.050091334,-0.051528946,0.023829734,0.022365164,-0.03166574,-0.010444945,-0.041895308,-0.08815352,-0.05582369,-0.05861482,0.01296018,0.06832604,-0.031345136,0.05838054,-0.0075060045,0.037451092,-0.011830218,0.026172236,-0.040383,0.010639192,-0.021389265,0.048415054,0.10346705,0.060789444,-0.09370629,-0.10077625,-0.023760527,-0.018586714,0.046496615,0.017553823,0.0130113475,0.0784013,-0.050909437,-0.0062069315,0.089630395,-0.055222016,0.10067554,-0.05459592,0.07936273,0.03703877,0.046437535,0.029501388,0.023449145,0.037139773,-0.048617903,0.06371796,0.023146283,-0.017307578,0.040835783,0.010494221,-0.033338558,-0.11513333,-0.066168815,0.037732232,-0.020862041,0.061021022,-0.043017957,-0.020523349,-0.08587821,0.07443311,-0.05586721,0.06901937,0.06519146,0.057741277,-0.009133165,-0.017094111,0.06618576,0.066232845,-0.10607297,-0.05245092,0.025427392,-0.036438063,-0.06351642,-0.04101739,-0.07236512,-0.063598126,-0.07083009,0.021886062,0.021057319,-0.024858303
-0.069931895,0.08001736,-0.04669482,0.10143713,-0.037644565,0.028917026,-0.019606754,-0.08085857,-0.063106574,0.06181995,-0.08204431,-0.010477651,-0.04887808,0.01490965,-0.029164933,0.05824677,0.07740004,-0.049478017,-0.030334886,0.005154987,-0.05486235,-0.09603438,0.02027374,0.018007878,-0.032406762,0.0068434617,-0.037211537,-0.07065564,-0.07461042,-0.043828156,0.008265485,0.07196083,-0.06561079,0.04343087,-0.010900858,0.028998502,-0.002588395,0.057511225,-0.048478603,0.008706864,0.0029450061,0.048894953,0.10712387,0.055323884,-0.06690031,-0.085499495,-0.04418567,-0.0311195,0.04327074,0.009836063,0.012648076,0.08168231,-0.012801394,0.0070477854,0.077883534,-0.063284114,0.08288956,-0.064952396,0.05816118,0.025961831,0.010860659,0.020956082,0.023233088,0.018140564,-0.05613804,0.04477102,0.029637676,-0.0024555195,0.057057004,0.0034703426,-0.023904083,-0.10665843,-0.031788558,0.05606363,-0.040169273,0.075829595,-0.056264862,-0.01924312,-0.09774597,0.08499697,-0.05934357,0.07712071,0.055795446,0.07245763,-0.030013356,-0.03796317,0.06218987,0.07589151,-0.09352788,-0.058431104,0.033511803,-0.04442727,-0.06951225,-0.011902064,-0.05045726,-0.038098194,-0.07439449,0.03348026,0.040495038,-0.026776033
-0.079146355,0.070798546,-0.038066577,0.0737748,-0.03844503,0.028618503,-0.02790924,-0.073776186,-0.0635725,0.06544899,-0.067477226,-0.015866458,-0.037807714,0.013373213,-0.040731892,0.05552018,0.082249135,-0.047714025,-0.046514593,-0.02790679,-0.067126594,-0.060143985,0.028583381,0.011824967,-0.058189653,-0.0064841853,-0.049165286,-0.06160973,-0.07723545,-0.03260084,0.011792757,0.067832336,-0.043302298,0.04763252,-0.034196787,0.012606226,-0.0008909032,0.049909152,-0.055835404,0.016440583,-0.0005711075,0.055549257,0.09856549,0.06543012,-0.06906494,-0.09126722,-0.02965035,-0.03420546,0.038523618,0.028304175,0.010553319,0.08591318,-0.041916423,0.018597519,0.07621881,-0.06772924,0.08037708,-0.04698162,0.068071716,0.01913089,0.03730666,0.041879926,0.020541964,0.026732821,-0.052069712,0.04699582,0.046436258,-0.0111245755,0.06327079,0.0008208789,-0.026473368,-0.11079444,-0.023777664,0.03806439,-0.03727113,0.07390493,-0.056303203,-0.026811318,-0.08926456,0.081888594,-0.044916224,0.08504247,0.06299496,0.057825185,-0.013685026,-0.004868823,0.06887661,0.0690024,-0.08301817,-0.049841,0.041124765,-0.04610733,-0.062121835,-0.03031942,-0.062504135,-0.047373578,-0.053409062,0.026709206,0.04623293,-0.020950396
-0.06642429,0.0639659,-0.043361522,0.07749753,-0.04837208,0.026855376,-0.024501346,-0.08408352,-0.06894994,0.053234115,-0.07970198,-0.0068489285,-0.044407412,0.030696154,-0.03302654,0.047139008,0.079708196,-0.04205382,-0.032891624,-0.0042145206,-0.048231017,-0.06029335,0.03578324,0.029161131,-0.053191155,-0.0060675973,-0.047897536,-0.070297554,-0.05763689,-0.04462619,0.01569327,0.060706414,-0.052038845,0.056655623,-0.016051468,0.031766094,-0.003843397,0.04844422,-0.04041787,0.008387797,-0.007972084,0.0635603,0.10210083,0.08560627,-0.07414285,-0.09024456,-0.031513646,-0.02116082,0.0461261,0.009365123,0.0036733523,0.07102354,-0.034855485,0.004523333,0.07268188,-0.0688354,0.08562849,-0.061351575,0.055951074,0.022243993,0.045852214,0.0369566,0.025840122,0.024638765,-0.048432894,0.045708835,0.035634197,-0.012357336,0.056786973,0.010991164,-0.020739589,-0.10820028,-0.041669656,0.038043868,-0.018514842,0.069144845,-0.053015504,-0.012084439,-0.07833337,0.07201026,-0.06235805,0.084814884,0.0706161,0.05904393,-0.013318949,-0.023396393,0.055292822,0.06467978,-0.09069766,-0.030440796,0.035314962,-0.038583726,-0.044084944,-0.028332425,-0.05897268,-0.046337996,-0.07393613,0.034878954,0.03450302,-0.022841018
-0.067568064,0.078696534,-0.05067099,0.09035141,-0.05366402,0.03659965,-0.028086867,-0.08601341,-0.044859067,0.05234555,-0.06001673,-0.004985703,-0.0471728,0.019145232,-0.034060486,0.058411263,0.09666452,-0.044067062,-0.03485961,-0.012513536,-0.06940888,-0.0749111,0.02177989,0.020736277,-0.053781025,-0.012518229,-0.039439876,-0.07088322,-0.0694687,-0.041324228,0.0036448194,0.061950874,-0.05129352,0.051649727,-0.022915684,0.027020257,0.002112981,0.04507158,-0.04235881,0.00039757864,0.017020255,0.044428527,0.112332694,0.06401554,-0.08581693,-0.09458873,-0.028081473,-0.032307055,0.042196076,0.020824762,0.012092926,0.08568487,-0.035392,0.010117963,0.08746414,-0.074918345,0.083084434,-0.06727222,0.07278423,0.01958225,0.038182456,0.029991671,0.026470004,0.024257097,-0.0607048,0.035027154,0.039302155,-0.017567515,0.047512986,-0.00054195896,-0.019040046,-0.105674356,-0.036418058,0.051543444,-0.03288822,0.07296041,-0.044658627,-0.0077126473,-0.088920504,0.08683572,-0.066274494,0.06656566,0.063664354,0.06040284,-0.013382056,-0.031820677,0.06348769,0.081693806,-0.09801322,-0.051646985,0.03928549,-0.034981903,-0.059739545,-0.03321055,-0.052071337,-0.04883472,-0.060525946,0.033947103,0.036972478,-0.03791095
-0.07364231,0.054378837,-0.06092849,0.07731025,-0.041579314,0.040304057,-0.03490242,-0.101972066,-0.059778664,0.05433083,-0.064495176,-0.0149316015,-0.039738964,0.010726315,-0.025043972,0.048157442,0.087902464,-0.043698616,-0.04068073,-0.005142697,-0.04499928,-0.061743073,0.04180229,0.016235229,-0.035707377,-0.016000343,-0.058403987,-0.0681455,-0.05627973,-0.04277898,0.009997769,0.07173918,-0.040874872,0.061182126,-0.008225872,0.024071485,-0.00089973956,0.05484066,-0.032925278,-0.002630677,-0.019103609,0.047968313,0.11560626,0.07412768,-0.06334812,-0.09657873,-0.022885978,-0.028507665,0.049697258,0.005004259,0.007566903,0.09120712,-0.04039217,-0.0057462472,0.080890924,-0.06572422,0.08459986,-0.06517813,0.072658144,0.02070473,0.0357863,0.021089468,0.02487713,0.023174582,-0.060183603,0.05822725,0.02835827,-0.010505145,0.04114484,0.011268791,-0.024348147,-0.10339554,-0.035524055,0.043216646,-0.017519675,0.059488878,-0.041504722,-0.005613465,-0.081446916,0.08971684,-0.0535518,0.07004571,0.047907397,0.05781582,-0.0031009791,-0.019418826,0.062311955,0.075128004,-0.106731445,-0.052804343,0.030378345,-0.04533852,-0.065933,-0.034438677,-0.08141778,-0.052498996,-0.05898009,0.030969338,0.033168618,-0.009683356
-0.0754324,0.07588374,-0.056202356,0.07656875,-0.029757151,0.028324941,-0.016704869,-0.0870696,-0.04035081,0.066094905,-0.075629994,-0.02446906,-0.057330586,0.026565265,-0.035933603,0.062028933,0.09239757,-0.054166548,-0.05355523,0.0018082433,-0.058731303,-0.07880227,0.039600108,0.014024235,-0.054450512,-0.0049310694,-0.05368051,-0.07302894,-0.067918085,-0.04673714,0.012552061,0.083030865,-0.05798742,0.05133977,-0.02014437,0.037473634,0.0010305792,0.04714676,-0.055067442,0.0035709129,-0.008392851,0.061728414,0.10616845,0.08979482,-0.089617476,-0.07688397,-0.034724336,-0.020265846,0.043015085,0.016367996,0.0111745745,0.07286938,-0.03560611,-0.0076637845,0.0753918,-0.063045554,0.07871187,-0.060113028,0.049925566,0.022392942,0.047431905,0.049631357,0.030041728,0.031749494,-0.045765944,0.040913522,0.036130615,-0.011447963,0.05369428,0.019892305,-0.02464479,-0.10745181,-0.034370665,0.044408806,-0.036799405,0.06190351,-0.06726761,-0.029723372,-0.098990105,0.06721282,-0.054550756,0.090598166,0.049402207,0.06464139,-0.022994176,-0.0035275603,0.061789893,0.053131517,-0.09579535,-0.051971577,0.037170757,-0.046019133,-0.054408275,-0.022037685,-0.060898956,-0.04649942,-0.051730253,0.018771332,0.039393097,-0.022993576
-0.068992116,0.082879275,-0.061940067,0.07354157,-0.04128792,0.029870015,-0.029410684,-0.077618815,-0.043098006,0.06637433,-0.043951627,-0.010903406,-0.05257252,0.015696824,-0.040374566,0.05241561,0.08072707,-0.043302827,-0.03925341,-0.0028530024,-0.048915222,-0.060142417,0.03312116,0.01237282,-0.04950992,-0.041274905,-0.049214225,-0.07979152,-0.055975392,-0.03361614,0.0031505711,0.07541881,-0.035376355,0.051782086,-0.023596615,0.022342073,-0.0007748753,0.04603915,-0.04679785,-0.010397048,0.01160087,0.039820805,0.098338544,0.08671238,-0.07483626,-0.10016804,-0.015195683,-0.030620338,0.023607226,0.0042472556,0.019033678,0.092059225,-0.039564203,-0.0039650593,0.08114502,-0.07223534,0.10386844,-0.06198231,0.07794956,0.026909925,0.04715772,0.038189434,0.007873324,0.042509563,-0.057214424,0.050626438,0.035290424,-0.021026809,0.046134003,0.014982957,-0.027908677,-0.11187561,-0.03106784,0.03886787,-0.029664181,0.045404803,-0.070189916,-0.014586268,-0.0893913,0.07957166,-0.04668359,0.065478206,0.04639614,0.051300716,0.0006754026,-0.008207066,0.06546154,0.07286238,-0.09883802,-0.050102536,0.022735741,-0.053063773,-0.05618932,-0.037767123,-0.06356256,-0.04682388,-0.054088023,0.021208525,0.020845937,-0.025581824
-0.077129476,0.08161645,-0.041192528,0.09497508,-0.037528705,0.045781657,-0.018220406,-0.07193074,-0.059355486,0.07755144,-0.0651991,-0.014794106,-0.043939997,0.012001176,-0.03524982,0.07128775,0.07259195,-0.043463208,-0.031771176,-0.011295282,-0.06939931,-0.07320827,0.023075463,0.020764124,-0.04959447,-0.0059897504,-0.02710275,-0.07063213,-0.0723655,-0.037132453,-0.0013103802,0.062625475,-0.04635176,0.044562716,-0.03450921,0.016310947,-0.0008458011,0.060968697,-0.05235646,0.005004774,0.0034033782,0.061220184,0.11208385,0.059283644,-0.06425538,-0.082458675,-0.031552546,-0.035426,0.042330116,0.021705698,0.017259736,0.07856746,-0.020652972,0.011657819,0.087623484,-0.067242086,0.08872973,-0.058292523,0.069931515,0.018329266,0.033626825,0.017451879,0.026400277,0.03459263,-0.053727243,0.04754158,0.03214439,-0.01558193,0.06732791,0.002001755,-0.027061155,-0.11063947,-0.037344396,0.04293362,-0.043023165,0.05212205,-0.058995396,-0.04277029,-0.104032375,0.08755153,-0.056062892,0.08461066,0.07219783,0.058005787,-0.015208234,-0.028221875,0.06277182,0.056244045,-0.09289238,-0.037908122,0.033623558,-0.03396934,-0.06266247,-0.02103208,-0.05885009,-0.036579765,-0.06613483,0.041727692,0.032543726,-0.03248825
-0.071853176,0.07275304,-0.04197514,0.067434825,-0.052280027,0.038919695,-0.027250757,-0.07621889,-0.05775245,0.055487733,-0.08468623,-0.026335817,-0.041156955,0.003724957,-0.034551114,0.045181043,0.08974151,-0.044441137,-0.04491627,0.0031703357,-0.0497737,-0.073890276,0.022243334,0.02401311,-0.039760917,0.0012079552,-0.04718245,-0.0750666,-0.061168466,-0.06679596,0.0028768368,0.07978013,-0.06278895,0.044601284,-0.020243552,0.025708407,-0.01211619,0.040877853,-0.042381085,0.013225097,-0.01203402,0.06818101,0.08891231,0.07216658,-0.08974344,-0.08312733,-0.026714608,-0.02154468,0.04551497,0.020917851,0.0006534625,0.059181422,-0.027651863,0.009620719,0.07702029,-0.066137746,0.081051484,-0.070901394,0.06405819,0.014473967,0.034181066,0.034584224,0.036689512,0.036322527,-0.03798048,0.054743942,0.015999999,-0.0027425985,0.050703023,0.014179617,-0.035365626,-0.11541134,-0.04944419,0.048939772,-0.022435592,0.055174038,-0.05887805,-0.024676839,-0.09481846,0.06268237,-0.048767533,0.08409273,0.05430447,0.06672776,-0.011239254,-0.025374921,0.06807292,0.062507026,-0.08937088,-0.052042097,0.02875658,-0.04125905,-0.05106324,-0.030588672,-0.04861358,-0.048300937,-0.06957217,0.02665278,0.024679875,-0.027770437
-0.083180755,0.05993785,-0.036872633,0.08539961,-0.048266307,0.036046624,-0.023201915,-0.07338527,-0.07119419,0.065710425,-0.061091658,-0.015092916,-0.038868368,0.0056610517,-0.03369152,0.050723493,0.07767182,-0.031553358,-0.035231553,-0.0075491304,-0.061066553,-0.05422323,0.030179208,0.020231012,-0.051602732,-0.017001688,-0.0430722,-0.0711425,-0.058881417,-0.033178873,-0.007413598,0.070226155,-0.05452067,0.049315423,-0.018756814,0.010559362,-0.014172165,0.047868513,-0.037310906,0.007124628,-0.0058367057,0.054304183,0.10227297,0.063968666,-0.060254063,-0.09334114,-0.026818782,-0.03447488,0.029399501,0.014265558,0.013171021,0.07518675,-0.03380409,0.011124905,0.0755165,-0.060740635,0.0895715,-0.056221668,0.068614,0.014752742,0.045071457,0.022979435,0.018034063,0.030491518,-0.05237201,0.060230013,0.03381472,-0.007604779,0.06133616,0.001691781,-0.030836407,-0.108210705,-0.03155372,0.031908277,-0.028965877,0.0505568,-0.0565952,-0.0294809,-0.08894023,0.08440426,-0.049332753,0.076366335,0.048636224,0.05737569,0.0044305073,-0.0063734083,0.064436175,0.060994163,-0.09757167,-0.049067568,0.032894075,-0.053961515,-0.064909294,-0.036123067,-0.07234198,-0.03329008,-0.059045482,0.023043491,0.03325175,-0.024254503
